"LAB_SEED","List","Match","Orientation","PList","Probe","Target","Task","acc","accuracy","alt_task","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_THAI","correct_Probe_Prac_response","correct_Probe_response","correct_Probe_sti_response","correct_Start_THAI","correct_Target_response","correct_Target_response_Prac","correct_Welcom_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_First_Fixation","count_First_Fixation_Prac","count_Instruction_DE","count_Instruction_E","count_Instruction_HUN","count_Instruction_NOR","count_Instruction_PL","count_Instruction_SC","count_Instruction_TC","count_Instruction_THAI","count_LAB_SEED","count_Language_Selection","count_List_Select_DE","count_List_Select_E","count_List_Select_HUN","count_List_Select_NOR","count_List_Select_PL","count_List_Select_SC","count_List_Select_TC","count_List_Select_THAI","count_List_Selection","count_Memory_loop","count_Memory_sequence","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Probe","count_Probe_Collect","count_Probe_Prac","count_Probe_Prac_response","count_Probe_import","count_Probe_response","count_Probe_sti","count_Probe_sti_correct","count_Probe_sti_response","count_Probe_sti_wrong","count_STUDY_order","count_Second_Fixation","count_Second_Fixation_Prac","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target","count_Target_Prac","count_Target_response","count_Target_response_Prac","count_Target_response_correct","count_Target_response_correct_Prac","count_Target_response_noans","count_Target_response_noans_Prac","count_Target_response_wrong","count_Target_response_wrong_Prac","count_Trial_logger","count_Verification_Break","count_Verification_End","count_Verification_Exp","count_Verification_Prac","count_Verification_Start","count_Verification_Trial","count_Verification_Welcome","count_Verification_loop","count_Welcom_SC","count_Welcom_TC","count_Welcom_THAI","count_Welcome_DE","count_Welcome_E","count_Welcome_HUN","count_Welcome_NOR","count_Welcome_PL","count_presetup","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Prac","live_row_Prac_loop","live_row_Verification_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","pol","rectarget","repeat_cycle","reset_loop","response","response_Instruction_DE","response_Instruction_E","response_Instruction_HUN","response_Instruction_NOR","response_Instruction_PL","response_Instruction_SC","response_Instruction_TC","response_Instruction_THAI","response_Probe_Prac_response","response_Probe_response","response_Probe_sti_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response","response_Target_response_Prac","response_Verification_Break","response_Verification_End","response_Welcom_SC","response_Welcom_TC","response_Welcom_THAI","response_Welcome_DE","response_Welcome_E","response_Welcome_HUN","response_Welcome_NOR","response_Welcome_PL","response_time","response_time_Instruction_DE","response_time_Instruction_E","response_time_Instruction_HUN","response_time_Instruction_NOR","response_time_Instruction_PL","response_time_Instruction_SC","response_time_Instruction_TC","response_time_Instruction_THAI","response_time_Probe_Prac_response","response_time_Probe_response","response_time_Probe_sti_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response","response_time_Target_response_Prac","response_time_Verification_Break","response_time_Verification_End","response_time_Welcom_SC","response_time_Welcom_TC","response_time_Welcom_THAI","response_time_Welcome_DE","response_time_Welcome_E","response_time_Welcome_HUN","response_time_Welcome_NOR","response_time_Welcome_PL","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","task_order","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_First_Fixation","time_First_Fixation_Prac","time_Instruction_DE","time_Instruction_E","time_Instruction_HUN","time_Instruction_NOR","time_Instruction_PL","time_Instruction_SC","time_Instruction_TC","time_Instruction_THAI","time_LAB_SEED","time_Language_Selection","time_List_Select_DE","time_List_Select_E","time_List_Select_HUN","time_List_Select_NOR","time_List_Select_PL","time_List_Select_SC","time_List_Select_TC","time_List_Select_THAI","time_List_Selection","time_Memory_loop","time_Memory_sequence","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Probe","time_Probe_Collect","time_Probe_Prac","time_Probe_Prac_response","time_Probe_import","time_Probe_response","time_Probe_sti","time_Probe_sti_correct","time_Probe_sti_response","time_Probe_sti_wrong","time_STUDY_order","time_Second_Fixation","time_Second_Fixation_Prac","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target","time_Target_Prac","time_Target_response","time_Target_response_Prac","time_Target_response_correct","time_Target_response_correct_Prac","time_Target_response_noans","time_Target_response_noans_Prac","time_Target_response_wrong","time_Target_response_wrong_Prac","time_Trial_logger","time_Verification_Break","time_Verification_End","time_Verification_Exp","time_Verification_Prac","time_Verification_Start","time_Verification_Trial","time_Verification_Welcome","time_Verification_loop","time_Welcom_SC","time_Welcom_TC","time_Welcom_THAI","time_Welcome_DE","time_Welcome_E","time_Welcome_HUN","time_Welcome_NOR","time_Welcome_PL","time_presetup","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"7236","Thai_List02.csv","N","H","Thai_Prac2.csv","เจมส์วางชามในตู้ที่ว่าง","bowlV.jpg","V","42.2222222222","42.2222222222","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1845.31111111","1845.31111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","0","undefined","1","1","undefined","6","j","0","0","0","9","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","11","2","11","2","2","0","9","9","11","11","0","9","0","0","0","0","0","9","11","0","0","0","0","0","0","0","0","9","11","9","11","9","11","9","11","9","11","10","NA","9","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","3","5","9","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","เบิร์ดขับรถบรรทุกจากท่าเรือไปในเมือง","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","743","NA","NA","NA","NA","NA","NA","NA","31958","1620","1777","10042","NA","NA","NA","NA","NA","NA","NA","10577","743","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","188445","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","160274","160369","49123","114804","86420","110641","86420","86420","49123","189451","189451","111649","111649","160369","189451","160371","NA","160371","170415","NA","191231","113271","NA","NA","NA","NA","NA","NA","NA","114868","191733","113776","191734","113776","192479","114303","NA","56948","131031","85872","192979","NA","NA","125459","49123","114866","188444","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","19","83039","45","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","ซูซานหวังว่าผู้ปกครองของเธอน่าจะมีสระว่ายน้ำที่หลังบ้าน","pumpkin.jpg","V","42.5531914894","42.5531914894","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1844.14893617","1844.14893617","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","0","undefined","1","1","undefined","6","f","0","0","0","10","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","11","2","11","2","2","0","10","10","11","11","0","10","0","0","0","0","0","10","11","0","0","0","0","0","0","0","0","10","11","10","11","10","11","10","11","10","11","11","NA","10","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","10","3","5","10","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","เบิร์ดขับรถบรรทุกจากท่าเรือไปในเมือง","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","f","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","755","NA","NA","NA","NA","NA","NA","NA","31958","1620","2881","10042","NA","NA","NA","NA","NA","NA","NA","10577","755","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","193167","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","160274","160369","49123","114804","86420","110641","86420","86420","49123","194172","194172","111649","111649","160369","194172","160371","NA","160371","170415","NA","197056","113271","NA","NA","NA","NA","NA","NA","NA","114868","197562","113776","197562","113776","198320","114303","NA","56948","131031","85872","198820","NA","NA","125459","49123","114866","193165","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","20","86675","47","yes","1024"
"7236","Thai_List02.csv","Y","H","Thai_Prac2.csv","ระรินโยนเครื่องประดับตกแต่งไปในลิ้นชักที่มีที่หนีบผ้า","clothespinH.jpg","V","42.8571428571","42.8571428571","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1835.2244898","1835.2244898","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","0","undefined","1","1","undefined","6","j","0","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","11","2","11","2","2","0","11","11","11","11","0","11","0","0","0","0","0","11","11","0","0","0","0","0","0","0","0","11","11","11","11","11","11","11","11","11","11","12","NA","11","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","11","3","5","11","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","เบิร์ดขับรถบรรทุกจากท่าเรือไปในเมือง","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","740","NA","NA","NA","NA","NA","NA","NA","31958","1620","2511","10042","NA","NA","NA","NA","NA","NA","NA","10577","740","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","199000","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","160274","160369","49123","114804","86420","110641","86420","86420","49123","200005","200005","111649","111649","160369","200005","160371","NA","160371","170415","NA","202519","113271","NA","NA","NA","NA","NA","NA","NA","114868","203024","113776","203024","113776","203767","114303","NA","56948","131031","85872","204267","NA","NA","125459","49123","114866","198998","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","21","89926","49","yes","1024"
"7236","Thai_List02.csv","Y","H","Thai_Prac2.csv","ระรินโยนเครื่องประดับตกแต่งไปในลิ้นชักที่มีที่หนีบผ้า","clothespinH.jpg","M","44","44","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1850.88","1850.88","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","j","0","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","11","2","11","2","2","0","11","11","11","11","1","11","1","1","1","1","0","11","11","0","0","0","0","0","0","0","0","11","11","11","11","11","11","11","11","11","11","13","NA","11","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","3","5","11","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ระรินโยนเครื่องประดับตกแต่งไปในลิ้นชักที่มีที่หนีบผ้า","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","2618","NA","NA","NA","NA","NA","NA","NA","31958","1620","2511","2618","NA","NA","NA","NA","NA","NA","NA","10577","740","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","199000","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","204296","204385","49123","114804","86420","110641","86420","86420","49123","200005","200005","111649","111649","204385","200005","204387","207007","204387","170415","NA","202519","113271","NA","NA","NA","NA","NA","NA","NA","114868","203024","113776","203024","113776","203767","114303","NA","56948","131031","85872","207507","NA","NA","125459","49123","114866","198998","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","22","92544","50","yes","1024"
"7236","Thai_List02.csv","N","V","Thai_Prac2.csv","ช่างไม้ตอกตะปูเข้าไปในพื้นกระดาน","nailH.jpg","V","44.2307692308","44.2307692308","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1834.96153846","1834.96153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","j","0","0","0","12","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","1","0","11","2","11","2","2","0","12","12","11","11","1","12","1","1","1","1","0","12","11","0","0","0","0","0","0","0","0","12","11","12","11","12","11","12","11","12","11","14","NA","12","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","12","3","5","12","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ระรินโยนเครื่องประดับตกแต่งไปในลิ้นชักที่มีที่หนีบผ้า","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","j","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","693","NA","NA","NA","NA","NA","NA","NA","31958","1620","2181","2618","NA","NA","NA","NA","NA","NA","NA","10577","693","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","207739","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","204296","204385","49123","114804","86420","110641","86420","86420","49123","208744","208744","111649","111649","204385","208744","204387","207007","204387","170415","NA","210927","113271","NA","NA","NA","NA","NA","NA","NA","114868","211432","113776","211432","113776","212127","114303","NA","56948","131031","85872","212627","NA","NA","125459","49123","114866","207737","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","23","95418","52","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","แพทย์เปิดก๊อกน้ำเพื่อล้างมือ","spider.jpg","V","44.4444444444","44.4444444444","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1803.53703704","1803.53703704","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","f","0","0","0","13","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","0","11","2","11","2","2","0","13","13","11","11","1","13","1","1","1","1","0","13","11","0","0","0","0","0","0","0","0","13","11","13","11","13","11","13","11","13","11","15","NA","13","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","13","3","5","13","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ระรินโยนเครื่องประดับตกแต่งไปในลิ้นชักที่มีที่หนีบผ้า","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","j","NA","NA","NA","NA","NA","NA","NA","space","f","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","653","NA","NA","NA","NA","NA","NA","NA","31958","1620","1320","2618","NA","NA","NA","NA","NA","NA","NA","10577","653","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","212806","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","204296","204385","49123","114804","86420","110641","86420","86420","49123","213811","213811","111649","111649","204385","213812","204387","207007","204387","170415","NA","215135","113271","NA","NA","NA","NA","NA","NA","NA","114868","215640","113776","215640","113776","216296","114303","NA","56948","131031","85872","216796","NA","NA","125459","49123","114866","212804","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","24","97391","54","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","แพทย์เปิดก๊อกน้ำเพื่อล้างมือ","spider.jpg","M","45.4545454545","45.4545454545","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1834.96363636","1834.96363636","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","f","0","0","0","13","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","2","0","11","2","11","2","2","0","13","13","11","11","2","13","2","2","2","2","0","13","11","0","0","0","0","0","0","0","0","13","11","13","11","13","11","13","11","13","11","16","NA","13","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","3","5","13","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ซูซานหวังว่าผู้ปกครองของเธอน่าจะมีสระว่ายน้ำที่หลังบ้าน","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","f","NA","NA","NA","NA","NA","NA","NA","space","f","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","3532","NA","NA","NA","NA","NA","NA","NA","31958","1620","1320","3532","NA","NA","NA","NA","NA","NA","NA","10577","653","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","212806","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","216833","216943","49123","114804","86420","110641","86420","86420","49123","213811","213811","111649","111649","216943","213812","216945","220479","216945","170415","NA","215135","113271","NA","NA","NA","NA","NA","NA","NA","114868","215640","113776","215640","113776","216296","114303","NA","56948","131031","85872","220979","NA","NA","125459","49123","114866","212804","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","25","100923","55","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","ผู้เล่นหมากรุกที่กำลังจนตรอกต้องสละเบี้ยหมากรุกเพื่อจุดที่ดีขึ้น","tlphon.jpg","V","45.6140350877","45.6140350877","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1838.33333333","1838.33333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","f","0","0","0","14","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","2","0","11","2","11","2","2","0","14","14","11","11","2","14","2","2","2","2","0","14","11","0","0","0","0","0","0","0","0","14","11","14","11","14","11","14","11","14","11","17","NA","14","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","14","3","5","14","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ซูซานหวังว่าผู้ปกครองของเธอน่าจะมีสระว่ายน้ำที่หลังบ้าน","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","f","NA","NA","NA","NA","NA","NA","NA","space","f","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","637","NA","NA","NA","NA","NA","NA","NA","31958","1620","3225","3532","NA","NA","NA","NA","NA","NA","NA","10577","637","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","221167","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","216833","216943","49123","114804","86420","110641","86420","86420","49123","222172","222172","111649","111649","216943","222172","216945","220479","216945","170415","NA","225399","113271","NA","NA","NA","NA","NA","NA","NA","114868","225904","113776","225904","113776","226543","114303","NA","56948","131031","85872","227043","NA","NA","125459","49123","114866","221165","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","26","104785","57","yes","1024"
"7236","Thai_List02.csv","F","F","Thai_Prac2.csv","นักโบราณคดีศึกษาอักษรอียิปต์โบราณบนหลุมศพ","mitten.jpg","V","45.7627118644","45.7627118644","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1827.91525424","1827.91525424","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","f","0","0","0","15","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2","0","11","2","11","2","2","0","15","15","11","11","2","15","2","2","2","2","0","15","11","0","0","0","0","0","0","0","0","15","11","15","11","15","11","15","11","15","11","18","NA","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","15","3","5","15","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ซูซานหวังว่าผู้ปกครองของเธอน่าจะมีสระว่ายน้ำที่หลังบ้าน","0","0","f","NA","NA","NA","NA","NA","NA","NA","space","space","space","f","NA","NA","NA","NA","NA","NA","NA","space","f","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","660","NA","NA","NA","NA","NA","NA","NA","31958","1620","2402","3532","NA","NA","NA","NA","NA","NA","NA","10577","660","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","227254","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","216833","216943","49123","114804","86420","110641","86420","86420","49123","228259","228259","111649","111649","216943","228259","216945","220479","216945","170415","NA","230663","113271","NA","NA","NA","NA","NA","NA","NA","114868","231168","113776","231169","113776","231832","114303","NA","56948","131031","85872","232332","NA","NA","125459","49123","114866","227252","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","27","107847","59","yes","1024"
"7236","Thai_List02.csv","N","H","Thai_Prac2.csv","เจนสุดาวางขวดไวน์ไว้บนชั้นวางไวน์ ตั้งตารอค่ำคืนที่โรแมนติก","bottleV.jpg","V","45.9016393443","45.9016393443","[5, 11, 13, 19, 22, 26, 30, 33, 38, 41, 47]","1822.45901639","1822.45901639","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","undefined","0","0","1","undefined","1","1","undefined","6","j","0","0","0","16","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","2","0","11","2","11","2","2","0","16","16","11","11","2","16","2","2","2","2","0","16","11","0","0","0","0","0","0","0","0","16","11","16","11","16","11","16","11","16","11","19","NA","16","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","11/29/19 12:14:25","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_SP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","16","3","5","16","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_SP_41","legacy","no","Kafkaesque Koffka","3.2.8","no","ซูซานหวังว่าผู้ปกครองของเธอน่าจะมีสระว่ายน้ำที่หลังบ้าน","0","0","j","NA","NA","NA","NA","NA","NA","NA","space","space","space","f","NA","NA","NA","NA","NA","NA","NA","space","j","f","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","460","NA","NA","NA","NA","NA","NA","NA","31958","1620","2863","3532","NA","NA","NA","NA","NA","NA","NA","10577","460","525","NA","NA","NA","NA","7075","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","No","no","yes","NA","10072","4116","232527","110643","NA","NA","NA","NA","NA","NA","NA","17151","4116","9158","NA","NA","NA","NA","NA","NA","NA","10056","10056","216833","216943","49123","114804","86420","110641","86420","86420","49123","233532","233532","111649","111649","216943","233533","216945","220479","216945","170415","NA","236399","113271","NA","NA","NA","NA","NA","NA","NA","114868","236904","113776","236904","113776","237367","114303","NA","56948","131031","85872","237867","NA","NA","125459","49123","114866","232524","10072","125459","NA","NA","10074","NA","NA","NA","NA","NA","125459","Orientation_PSA2018","28","111170","61","yes","1024"
